codigo_ibge,municipio,populacao,ano_populacao,ano_pib,pib_percapita,taxa_urbanizacao,taxa_cvli,taxa_tentativa_homicidio,taxa_lesao_dolosa,taxa_roubo_outros,taxa_roubo_veiculo,taxa_roubo_carga,taxa_furto_outros,taxa_furto_veiculo,taxa_estupro_total,taxa_trafico,total_ocorrencias_janela,n_ocorrencias,prop_via_publica,prop_noturno,cobertura_periodo,taxa_recuperacao_veiculo,prop_veiculo_motocicleta,prop_celular_em_furto_roubo,iegm_conceito,i_planejamento_conceito,i_fiscal_conceito,i_educ_conceito,i_saude_conceito,i_amb_conceito,i_cidade_conceito,i_gov_ti_conceito,iegm_ord,i_planejamento_ord,i_fiscal_ord,i_educ_ord,i_saude_ord,i_amb_ord,i_cidade_ord,i_gov_ti_ord,iegm_exercicio_ref,iegm_ano_apuracao,flag_sem_iegm,flag_pop_pequena,flag_capital,janela_anos,exposicao_anos,ano_populacao_ref
3532868,Nova Castilho,1074,2024,2023,84942.27188081936,72.97551789077212,0.0,0.0,279.3296089385475,0.0,0.0,0.0,434.5127250155183,31.036623215394165,31.036623215394165,0.0,25,27,0.14814814814814814,0.8181818181818182,0.4074074074074074,2.0,0.0,0.0,C,C,C,C+,B,C,C,C,1.0,1.0,2.6667,2.6667,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3532900,Nova Europa,9459,2024,2023,58822.28565387462,96.19804532273656,3.5239806885858265,17.619903442929132,440.4975860732283,10.57194206575748,3.5239806885858265,0.0,595.5527363710047,24.667864820100785,56.38369101737322,84.57553652605984,351,399,0.3408521303258145,0.5384615384615384,0.16290726817042606,1.3333333333333333,0.1111111111111111,0.07769423558897243,C,C,B,C+,B,C,C,C,1.0,1.0,2.6667,1.3333,2.6667,1.3333,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3533007,Nova Granada,19725,2024,2023,37127.55386565273,92.04387455584737,6.759611322348965,15.209125475285171,385.297845373891,42.24757076468103,3.3798056611744824,0.0,506.97084917617235,28.7283481199831,49.00718208702999,106.46387832699621,677,835,0.31137724550898205,0.6,0.16167664670658682,6.222222222222222,0.3333333333333333,0.09461077844311377,C+,C,B,C,B,C,C,C,1.6667,1.0,2.3333,1.0,3.0,1.0,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3533106,Nova Guataporanga,2188,2024,2023,21686.92870201097,90.63079777365492,0.0,0.0,548.4460694698355,0.0,0.0,0.0,228.51919561243145,0.0,30.469226081657528,45.703839122486286,56,64,0.25,0.8571428571428571,0.109375,,,0.0625,C+,C,B,B,B,B,B,C,2.0,1.0,3.0,3.0,2.6667,3.0,1.6667,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3533205,Nova Independência,4795,2024,2023,59632.74244004171,76.02516814927316,0.0,13.903371567605143,458.81126173096976,0.0,0.0,0.0,604.7966631908238,34.758428919012864,41.71011470281543,83.42022940563086,178,212,0.25471698113207547,0.7446808510638298,0.22169811320754718,1.6666666666666667,0.6666666666666666,0.09433962264150944,C,C,C+,C,B,C,C,C,1.0,1.0,2.3333,1.0,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3533254,Novais,4469,2024,2023,23608.63727903334,93.8123300090662,7.458790184232118,7.458790184232118,425.1510405012307,14.917580368464236,0.0,0.0,305.81039755351685,37.29395092116059,44.7527411053927,44.7527411053927,119,148,0.30405405405405406,0.4444444444444444,0.12162162162162163,4.0,0.5,0.060810810810810814,C,C,B,B,B,C,C,C,1.0,1.0,2.6667,2.3333,2.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3533304,Nova Luzitânia,2838,2024,2023,24693.446088794924,87.87451533309834,0.0,11.745360582569885,434.57834155508573,11.745360582569885,0.0,0.0,634.2494714587738,11.745360582569885,46.98144233027954,35.236081747709655,101,117,0.36752136752136755,0.5185185185185185,0.23076923076923078,,,0.05128205128205128,C+,C,B,B,B,B,B,C,1.6667,1.0,2.6667,2.3333,3.3333,2.6667,2.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3533403,Nova Odessa,64228,2024,2023,87396.41589337983,99.23733049549332,5.1898445122584125,5.1898445122584125,276.09972805214755,84.59446554981213,38.40484939071226,15.050549085549397,760.8312054970834,170.74588445330178,21.797346951485334,57.60727408606839,2766,3304,0.572639225181598,0.5320388349514563,0.15587167070217917,1.0,0.20408163265306123,0.16979418886198547,C+,C,C,C+,C+,B,B,C,2.0,1.6667,1.6667,1.6667,2.3333,3.0,2.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3533502,Novo Horizonte,39435,2024,2023,58673.33586915177,95.50151341196116,5.0716368708000505,16.90545623600017,402.34985841680395,20.286547483200202,3.381091247200034,1.690545623600017,774.2698956088078,49.025823084400486,49.025823084400486,172.43565360720174,1768,2269,0.38651388276773907,0.5855263157894737,0.2009695901278096,1.323076923076923,0.3384615384615385,0.10312913177611283,B,B,B,B,B,C,C,B,2.0,1.6667,2.6667,3.0,3.0,1.0,1.0,3.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3533601,Nuporanga,7550,2024,2023,163647.28476821192,93.6679745636585,0.0,4.415011037527594,437.0860927152318,22.075055187637968,8.830022075055188,0.0,688.7417218543046,61.81015452538632,66.2251655629139,79.47019867549669,310,501,0.3373253493013972,0.7301587301587301,0.12574850299401197,0.4090909090909091,0.36363636363636365,0.041916167664670656,C,C,B,C+,B,C,C,C,1.6667,1.0,3.3333,2.0,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3533700,Ocauçu,4412,2024,2023,37150.95194922938,85.54606326483491,7.555152614082805,15.11030522816561,355.0921728618918,30.22061045633122,0.0,7.555152614082805,498.6400725294651,7.555152614082805,37.77576307041402,128.4375944394077,144,170,0.2529411764705882,0.6206896551724138,0.17058823529411765,4.0,0.0,0.058823529411764705,C,C,B,B,C+,C,C,C,1.0,1.0,2.0,2.6667,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3533809,Óleo,2540,2024,2023,56382.67716535433,76.47292993630573,26.246719160104988,39.37007874015748,170.60367454068242,13.123359580052494,0.0,0.0,603.6745406824147,0.0,78.74015748031496,0.0,71,83,0.37349397590361444,0.4117647058823529,0.20481927710843373,,,0.03614457831325301,C,C,B,B,B,C,C,C,1.0,1.0,3.0,2.6667,2.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3533908,Olímpia,56701,2024,2023,62956.13833971182,96.87874496132476,4.703032868320959,6.466670193941318,377.41838768275693,35.27274651240719,4.703032868320959,1.7636373256203592,738.3761603263905,31.15759275262635,44.09093314050899,183.41828186451738,2428,2745,0.3457194899817851,0.4884287454323995,0.29908925318761387,2.9361702127659575,0.1276595744680851,0.12276867030965391,B,C+,B+,B,C+,C,B,B,3.0,2.0,3.3333,2.6667,2.6667,2.0,3.0,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534005,Onda Verde,4912,2024,2023,75445.64332247557,91.36449381680988,0.0,20.35830618892508,475.02714440825196,27.14440825190011,6.7861020629750275,0.0,726.1129207383278,54.28881650380022,61.07491856677524,95.00542888165037,216,271,0.3062730627306273,0.48717948717948717,0.14391143911439114,1.2222222222222223,0.4444444444444444,0.04797047970479705,C,C,B,C,B,C,C,C,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3534104,Oriente,6180,2024,2023,31404.368932038837,94.95480690221856,0.0,5.393743257820928,269.6871628910464,5.393743257820928,0.0,0.0,453.0744336569579,10.787486515641856,10.787486515641856,107.87486515641855,160,204,0.30392156862745096,0.4888888888888889,0.22058823529411764,1.8333333333333333,0.16666666666666666,0.06862745098039216,B,B,B,B,B,C,C,C,2.6667,3.3333,2.6667,2.0,3.0,2.6667,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534203,Orindiúva,6145,2024,2023,135129.3734743694,93.17729083665338,10.848928668294006,16.273393002441008,233.25196636832112,5.424464334147003,0.0,0.0,347.1657173854082,32.546786004882016,59.669107675617035,32.546786004882016,136,163,0.22699386503067484,0.6181818181818182,0.3374233128834356,1.3333333333333333,0.16666666666666666,0.08588957055214724,C+,C,B+,B,B+,C+,C,C,2.3333,1.6667,3.6667,3.0,3.6667,1.3333,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534302,Orlândia,39193,2024,2023,82862.9602224887,97.9018241603382,5.1029520577654175,1.7009840192551393,290.01777528300124,49.32853655839904,25.514760288827087,9.355412105903264,534.9594740557412,52.73050459690931,29.767220336964932,69.7403447894607,1256,1741,0.4991384261918438,0.6367924528301887,0.12176909821941413,1.7410714285714286,0.38392857142857145,0.14072372199885125,C+,C,C+,B,B,C,C+,C+,2.0,1.0,2.3333,2.3333,2.6667,1.0,1.3333,2.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534401,Osasco,756952,2024,2023,157743.2294253797,99.99876477975336,5.724713500107448,5.900858530879986,271.2633473897068,515.752650101988,85.25419489390785,25.36488443124531,1065.1490010815305,362.2862920414152,21.40162123886323,46.72246941241541,54610,58407,0.7399455544712107,0.4903395368660321,0.24103275292345094,1.591784612110248,0.4035330424603597,0.30686390329926205,C+,C,B,C+,B,C,C+,B+,2.0,1.0,3.0,1.6667,3.0,1.3333,3.0,4.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534500,Oscar Bressane,2504,2024,2023,49280.750798722045,82.99595141700405,0.0,13.312034078807242,319.4888178913738,0.0,0.0,0.0,399.36102236421726,0.0,26.624068157614484,39.936102236421725,60,77,0.18181818181818182,0.6666666666666666,0.15584415584415584,,,0.05194805194805195,C,C,B,C+,C+,C,C,C+,1.0,1.0,2.3333,2.3333,2.0,1.0,1.0,2.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3534609,Osvaldo Cruz,32099,2024,2023,50320.81996323873,92.5844205679202,2.076907899519196,1.038453949759598,334.3821718225905,17.653717145913163,1.038453949759598,0.0,676.0335212934982,10.384539497595979,12.461447397115174,85.15322388028703,1098,1635,0.42201834862385323,0.4788732394366197,0.08685015290519878,5.333333333333333,0.3333333333333333,0.056269113149847096,C,C,B,B,C+,C+,C,B,1.3333,1.0,2.6667,2.6667,2.0,2.0,1.0,3.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534708,Ourinhos,106877,2024,2023,45872.9380502821,98.1571607194383,4.678275026432254,9.980320056388809,470.3225826573226,43.04013024317673,6.549585037005155,1.2475400070486011,906.3378151208086,45.53521025727394,47.40652026784684,206.7797561683056,5585,7261,0.45558463021622364,0.48482142857142857,0.15424872607078915,3.4134078212290504,0.2849162011173184,0.10301611348299132,C,C,B,C,C,C,C,C+,1.0,1.0,2.6667,1.0,1.3333,1.0,2.3333,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534757,Ouroeste,10596,2024,2023,63300.77387693469,91.39304449193703,0.0,9.437523593808985,553.6680508367938,12.58336479174531,6.291682395872655,0.0,638.6057631810746,25.16672958349062,78.64602994840821,122.68780671951681,460,547,0.263254113345521,0.5363636363636364,0.20109689213893966,2.8461538461538463,0.0,0.06946983546617916,C+,C+,C+,C+,B+,C,C,C,2.3333,2.6667,2.0,2.3333,3.3333,1.6667,1.6667,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534807,Ouro Verde,7901,2024,2023,23654.09441842805,94.60084843810256,0.0,0.0,531.578281230224,0.0,0.0,0.0,388.1365228030207,8.437750495717841,59.06425347002489,54.84537822216597,247,291,0.29553264604810997,0.5882352941176471,0.11683848797250859,,,0.05154639175257732,C+,C+,B,B,C+,C,C+,C+,1.6667,1.3333,3.0,2.3333,2.6667,1.0,1.6667,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3534906,Pacaembu,15217,2024,2023,18745.087730827363,60.065873496000535,8.762130073820947,2.1905325184552367,468.7739589494206,4.381065036910473,0.0,0.0,328.5798777682855,13.143195110731419,37.23905281373902,258.4828371777179,512,695,0.20719424460431654,0.5901639344262295,0.08776978417266187,0.8235294117647058,0.47058823529411764,0.03741007194244604,C+,C,B,B,B,C,C,C+,1.3333,1.6667,2.6667,2.0,2.6667,1.0,1.0,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535002,Palestina,11689,2024,2023,51616.73368123877,86.72882537469502,2.851683919354379,8.555051758063136,402.0874326289674,2.851683919354379,2.851683919354379,0.0,382.1256451934867,34.220207032252546,68.44041406450509,85.55051758063136,347,403,0.3176178660049628,0.6551724137931034,0.21588089330024815,1.8333333333333333,0.75,0.04714640198511166,C+,C,B,C,B,C+,C,C,1.3333,1.0,2.3333,1.0,3.3333,1.3333,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535101,Palmares Paulista,9709,2024,2023,21592.954990215265,98.02072538860104,13.732962543344662,13.732962543344662,497.819892196244,10.299721907508497,0.0,0.0,497.819892196244,34.33240635836165,48.06536890170632,58.36509080921481,342,411,0.2944038929440389,0.5757575757575758,0.08029197080291971,2.2222222222222223,0.5555555555555556,0.043795620437956206,C,C,C+,B,B,C,C,C,1.3333,1.0,2.6667,2.6667,3.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535200,Palmeira d'Oeste,8994,2024,2023,34341.11629975539,82.38795911490509,3.7061744866948336,11.1185234600845,348.3804017493144,11.1185234600845,0.0,0.0,422.5038914832111,33.355570380253496,29.64939589355867,88.948187680676,256,364,0.3626373626373626,0.5396825396825397,0.17307692307692307,3.0,0.3333333333333333,0.06043956043956044,C,C,C,C,B,C,C,C,1.0,1.0,2.0,1.3333,2.6667,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535309,Palmital,19767,2024,2023,71118.88501037082,94.84025722159843,6.745248815365677,11.804185426889934,467.1084804640731,35.412556280669804,1.6863122038414193,0.0,981.433702635706,26.98099526146271,30.353619669145548,183.8080302187147,1035,1162,0.3442340791738382,0.6313868613138686,0.23580034423407917,3.5,0.3181818181818182,0.09896729776247848,B,C,B+,B,B+,B,B,B+,2.6667,1.0,3.3333,3.0,3.6667,2.6667,2.6667,4.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535408,Panorama,15214,2024,2023,26104.443275930065,97.17321571772254,8.76385785022567,10.954822312782087,525.8314710135402,15.336751237894921,0.0,0.0,902.677358573244,21.909644625564173,70.11086280180535,78.87472065203102,746,859,0.23632130384167638,0.5419354838709678,0.18044237485448195,6.0,0.0,0.1420256111757858,C,C,C,C+,B,C,C,C,1.0,1.0,1.0,1.6667,2.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535507,Paraguaçu Paulista,42087,2024,2023,74462.47059662128,91.72422178988326,10.296132614188071,11.880153016370851,399.96515155115196,8.712112212005291,0.7920102010913901,0.0,769.8339154608311,34.05643864692977,19.008244826193362,116.42549956043433,1731,2056,0.3754863813229572,0.6815642458100558,0.17412451361867703,2.1470588235294117,0.4117647058823529,0.08122568093385214,C+,C,B,C+,B,B,C+,C,2.0,1.3333,3.3333,1.6667,2.6667,2.6667,2.6667,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535606,Paraibuna,17950,2024,2023,22761.504178272982,61.22714665761024,9.285051067780872,20.42711234911792,410.3992571959146,35.28319405756732,1.8570102135561748,0.0,893.22191272052,51.99628597957289,40.85422469823584,57.56731662024141,819,899,0.339265850945495,0.5620437956204379,0.3047830923248053,1.25,0.2857142857142857,0.08231368186874305,C,C,B,C+,B,C,C,B,1.0,1.0,3.0,1.6667,2.0,1.0,2.0,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535705,Paraíso,6211,2024,2023,70210.27209789083,87.14543367765208,10.733644609026996,0.0,305.9088713572694,16.100466913540494,5.366822304513498,0.0,236.14018139859388,26.834111522567486,26.834111522567486,10.733644609026996,119,153,0.35294117647058826,0.5,0.06535947712418301,3.75,0.25,0.0392156862745098,C,C,B+,C+,B,C,C,B,1.6667,1.3333,3.3333,2.6667,3.0,1.0,1.0,2.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535804,Paranapanema,19799,2024,2023,61747.9165614425,81.7220933230214,6.734346852534641,3.3671734262673203,430.998198562217,18.51945384447026,1.6835867131336602,0.0,500.025253800697,33.6717342626732,42.0896678283415,75.7614020910147,661,769,0.2964889466840052,0.6106194690265486,0.1469440832249675,2.1666666666666665,0.6111111111111112,0.12093628088426528,C+,B+,B,C,C,C,C+,B,1.3333,2.0,3.0,1.0,1.3333,1.0,1.3333,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3535903,Paranapuã,4111,2024,2023,39078.8129408903,91.71421483502851,0.0,32.43330900835158,689.207816427471,0.0,0.0,0.0,478.3913078731858,56.75829076461527,56.75829076461527,364.8747263439552,207,267,0.36329588014981273,0.6190476190476191,0.07865168539325842,0.6153846153846154,0.23076923076923078,0.033707865168539325,C+,B+,C+,C+,B+,C,C,C,1.6667,2.6667,2.3333,1.3333,3.3333,1.0,1.0,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3536000,Parapuã,10729,2024,2023,107219.31214465467,87.03213610586012,6.213688756330195,9.320533134495292,310.6844378165098,27.96159940348588,12.42737751266039,0.0,720.7878957343027,24.85475502532078,34.17528815981608,52.81635442880667,386,452,0.2411504424778761,0.6122448979591837,0.1084070796460177,1.3125,0.125,0.14823008849557523,B,C,B+,B,B+,C,C,C+,2.3333,1.0,2.6667,3.0,3.0,1.3333,1.0,2.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536109,Pardinho,7382,2024,2023,69895.82768897318,86.81672025723472,9.030976248532466,9.030976248532466,392.8474668111623,13.5464643727987,9.030976248532466,9.030976248532466,907.613112977513,27.0929287455974,67.7323218639935,72.24780998825973,336,402,0.32338308457711445,0.5376344086021505,0.23134328358208955,1.2272727272727273,0.13636363636363635,0.11194029850746269,C,C,C+,C,C,C,C,C,1.0,1.0,1.6667,1.0,1.0,1.0,1.0,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536208,Pariquera-Açu,19576,2024,2023,38470.422966898244,74.2109915249831,1.7027652908323119,8.513826454161558,400.14984334559324,40.86636697997548,5.108295872496935,11.919357035826183,645.3480452254462,40.86636697997548,78.32720337828633,132.81569268492032,802,955,0.38952879581151834,0.47214854111405835,0.3947643979057592,1.2173913043478262,0.4782608695652174,0.12356020942408377,B,C+,B+,C,B,B,C+,B,2.6667,2.0,3.0,1.3333,2.0,2.3333,2.0,3.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536257,Parisi,3001,2024,2023,22636.121292902364,86.44536652835409,0.0,22.214817283127847,788.6260135510385,22.214817283127847,0.0,0.0,622.0148839275797,44.42963456625569,99.96667777407531,66.64445184938354,150,177,0.24293785310734464,0.36,0.14124293785310735,0.75,1.0,0.1016949152542373,C+,C,B,B,C+,C,B,C+,2.0,1.0,2.3333,2.3333,2.3333,1.6667,2.0,1.3333,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3536307,Patrocínio Paulista,14837,2024,2023,124689.08809058435,85.63947078280044,8.986542652378064,6.739906989283548,467.3002179236593,26.95962795713419,15.726449641661612,0.0,1105.344746242502,65.15243422974096,22.46635663094516,78.63224820830806,800,917,0.35223555070883317,0.6561514195583596,0.3456924754634678,1.1666666666666667,0.2,0.14612868047982552,C+,C,B,B,B,C,C,C+,1.6667,1.0,3.3333,2.3333,2.6667,1.3333,1.0,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536406,Paulicéia,8200,2024,2023,39316.34146341463,90.42111879321182,4.065040650406504,12.195121951219512,410.5691056910569,0.0,0.0,0.0,378.0487804878049,0.0,89.4308943089431,65.04065040650407,236,283,0.3286219081272085,0.5454545454545454,0.15547703180212014,11.0,0.0,0.04240282685512368,C,C,B,C+,B+,C,C,C,1.3333,2.0,2.6667,1.6667,3.3333,1.0,1.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536505,Paulínia,115690,2024,2023,579715.6193275132,99.04918715000407,4.898147347797274,5.762526291526205,367.3610510847956,101.13233641628489,47.25271559051488,8.355663122712997,927.1904803065663,117.55553634713459,31.117641974241508,109.4879995389979,5970,7104,0.5805180180180181,0.5226455787203451,0.19580518018018017,1.3470839260312943,0.31152204836415365,0.15962837837837837,B,B,B+,B,B,B,A,C+,2.6667,2.6667,3.3333,3.0,2.0,2.3333,4.3333,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536570,Paulistânia,2146,2024,2023,34718.54613233924,75.35885167464114,15.532774153463809,15.532774153463809,403.85212799005905,0.0,0.0,0.0,512.5815470643057,15.532774153463809,77.66387076731904,15.532774153463809,68,79,0.22784810126582278,0.48,0.31645569620253167,9.0,0.0,0.0379746835443038,C+,C,B,B,B,C+,B+,C,2.0,1.0,3.0,2.6667,3.0,2.3333,2.6667,1.0,2022-2024,2023-2025,False,True,False,2023-2025,3.0,2024
3536604,Paulo de Faria,7430,2024,2023,57354.777927321666,88.1891891891892,0.0,4.486316733961417,506.95379093764024,26.917900403768503,0.0,0.0,282.6379542395693,8.972633467922835,26.917900403768503,98.69896814715118,213,256,0.26171875,0.6,0.1171875,1.3333333333333333,0.0,0.03515625,C,C,C+,C+,B,C,C,B,1.0,1.0,1.6667,2.0,2.6667,1.0,1.0,1.6667,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536703,Pederneiras,46223,2024,2023,83084.63319126841,93.599839382515,6.490275404019643,3.605708557788691,432.6850269346429,37.49936900100239,12.25940909648155,0.7211417115577382,793.255882713512,83.65243854069763,29.566810173867268,125.47865781104646,2115,2627,0.47316330414921964,0.5880281690140845,0.21621621621621623,2.4761904761904763,0.4666666666666667,0.11952797868290826,C+,C,C+,B,B,C,B,C+,2.0,1.0,2.6667,3.0,3.0,1.3333,3.3333,1.3333,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
3536802,Pedra Bela,6718,2024,2023,21966.210181601666,27.03980478877536,9.92358836955443,4.961794184777215,248.08970923886076,29.770765108663294,0.0,0.0,297.70765108663295,29.770765108663294,39.69435347821772,49.61794184777216,143,179,0.39106145251396646,0.6571428571428571,0.19553072625698323,0.8,0.1,0.31843575418994413,C,C,B+,C,C,C,C,C,1.3333,1.0,3.3333,1.6667,2.0,1.0,1.3333,1.0,2022-2024,2023-2025,False,False,False,2023-2025,3.0,2024
